plume_id,lat,lon,plume_time,S5p_path,s5p_minus90_path,s5p_minus360_path,proc_0,proc_90,proc_360,need_offsets,in_triplet
emi20230622t070856p05023-A,39.230223324633016,65.31594054195102,2023-06-22T07:08:56+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230622T082011_20230622T100141_29481_03_020500_20230624T003109.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230323T081912_20230323T100043_28190_03_020500_20230325T001405.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220626T074541_20220626T092711_24359_03_020400_20230131T025840.nc,OFFL,OFFL,RPRO,360,False
emi20230622t101751p07005-A,30.74610715635532,29.421800249618343,2023-06-22T10:17:51+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230622T100141_20230622T114311_29482_03_020500_20230624T021436.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230324T094150_20230324T112321_28205_03_020500_20230326T020033.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220626T110841_20220626T125011_24361_03_020400_20230131T025842.nc,OFFL,OFFL,RPRO,360,False
emi20230622t115113p08014-A,29.62395663275093,6.960763038298865,2023-06-22T11:51:13+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230622T114311_20230622T132441_29483_03_020500_20230624T040615.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230324T112321_20230324T130452_28206_03_020500_20230326T034521.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220626T110841_20220626T125011_24361_03_020400_20230131T025842.nc,OFFL,OFFL,RPRO,360,False
emi20230622t115113p08014-B,29.64608745620524,6.961380196660088,2023-06-22T11:51:13+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230621T120214_20230621T134344_29469_03_020500_20230623T042240.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230324T112321_20230324T130452_28206_03_020500_20230326T034521.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220626T110841_20220626T125011_24361_03_020400_20230131T025842.nc,OFFL,OFFL,RPRO,360,False
emi20230622t115200p08018-A,27.7193030392159,9.878912875629029,2023-06-22T11:52:00+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230621T120214_20230621T134344_29469_03_020500_20230623T042240.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230324T112321_20230324T130452_28206_03_020500_20230326T034521.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220627T104939_20220627T123109_24375_03_020400_20230131T090554.nc,OFFL,OFFL,RPRO,360,False
emi20230622t115200p08018-B,27.715346769090782,9.91608992316469,2023-06-22T11:52:00+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230622T114311_20230622T132441_29483_03_020500_20230624T040615.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230324T112321_20230324T130452_28206_03_020500_20230326T034521.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220627T104939_20220627T123109_24375_03_020400_20230131T090554.nc,OFFL,OFFL,RPRO,360,False
emi20230623t062036p04018-A,41.09510691606579,69.48256779858727,2023-06-23T06:20:36+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230623T080108_20230623T094238_29495_03_020500_20230625T000749.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230324T080020_20230324T094150_28204_03_020500_20230326T000120.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220627T072639_20220627T090809_24373_03_020400_20230131T035704.nc,OFFL,OFFL,RPRO,360,False
emi20230623t093007p06012-A,31.3161740094032,34.73489259709385,2023-06-23T09:30:07+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230622T100141_20230622T114311_29482_03_020500_20230624T021436.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230324T094150_20230324T112321_28205_03_020500_20230326T020033.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220627T104939_20220627T123109_24375_03_020400_20230131T090554.nc,OFFL,OFFL,RPRO,360,False
emi20230623t093007p06012-C,31.132655503463624,35.20457754679151,2023-06-23T09:30:07+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230623T094238_20230623T112408_29496_03_020500_20230625T015645.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230324T094150_20230324T112321_28205_03_020500_20230326T020033.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220627T104939_20220627T123109_24375_03_020400_20230131T090554.nc,OFFL,OFFL,RPRO,360,False
emi20230623t093007p06012-D,31.32229852285328,34.74380652630509,2023-06-23T09:30:07+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230622T100141_20230622T114311_29482_03_020500_20230624T021436.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230324T094150_20230324T112321_28205_03_020500_20230326T020033.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220627T104939_20220627T123109_24375_03_020400_20230131T090554.nc,OFFL,OFFL,RPRO,360,False
emi20230624t070624p05011-A,39.50708226115873,53.59026364658669,2023-06-24T07:06:24+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230623T080108_20230623T094238_29495_03_020500_20230625T000749.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230325T092258_20230325T110429_28219_03_020500_20230327T013212.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220628T084907_20220628T103037_24388_03_020400_20230131T100726.nc,OFFL,OFFL,RPRO,360,False
emi20230625t061649p04010-A,43.55191664314643,52.39449998365836,2023-06-25T06:16:49+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230625T090431_20230625T104601_29524_03_020500_20230627T011417.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230326T090405_20230326T104536_28233_03_020500_20230328T011024.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220629T083004_20220629T101134_24402_03_020400_20230131T100752.nc,OFFL,OFFL,RPRO,360,False
emi20230625t061823p04015-A,40.2519898439798,58.43866033413301,2023-06-25T06:18:23+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230625T072301_20230625T090431_29523_03_020500_20230626T232724.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230326T090405_20230326T104536_28233_03_020500_20230328T011024.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220629T083004_20220629T101134_24402_03_020400_20230131T100752.nc,OFFL,OFFL,RPRO,360,False
emi20230625t075248p05005-A,36.16342063869057,41.08875257437913,2023-06-25T07:52:48+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230625T090431_20230625T104601_29524_03_020500_20230627T011417.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230326T090405_20230326T104536_28233_03_020500_20230328T011024.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220629T101134_20220629T115304_24403_03_020400_20230131T100753.nc,OFFL,OFFL,RPRO,360,False
emi20230625t124843p08031-A,-15.304075133217978,13.686467516885074,2023-06-25T12:48:43+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230625T122730_20230625T140900_29526_03_020500_20230627T044718.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230327T120814_20230327T134944_28249_03_020500_20230329T043025.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220630T113401_20220630T131531_24418_03_020400_20230131T100816.nc,OFFL,OFFL,RPRO,360,False
emi20230626t052821p04004-A,45.340221656167216,55.192617666271474,2023-06-26T05:28:21+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230626T084527_20230626T102657_29538_03_020500_20230628T004703.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230327T084513_20230327T102644_28247_03_020500_20230329T004550.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220630T081102_20220630T095232_24416_03_020400_20230131T100812.nc,OFFL,OFFL,RPRO,360,False
emi20230626t084004p06007-A,30.444315068792,30.790593820424675,2023-06-26T08:40:04+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230626T102657_20230626T120826_29539_03_020500_20230628T024013.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230327T102644_20230327T120814_28248_03_020500_20230329T024609.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220630T095232_20220630T113401_24417_03_020400_20230131T100814.nc,OFFL,OFFL,RPRO,360,False
emi20230626t084016p06008-A,30.25666190708698,31.56161765234112,2023-06-26T08:40:16+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230626T102657_20230626T120826_29539_03_020500_20230628T024013.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230327T102644_20230327T120814_28248_03_020500_20230329T024609.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220630T095232_20220630T113401_24417_03_020400_20230131T100814.nc,OFFL,OFFL,RPRO,360,False
emi20230626t101232p07010-A,31.77739816521712,5.99645811862672,2023-06-26T10:12:32+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230626T120826_20230626T134956_29540_03_020500_20230628T042345.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230327T120814_20230327T134944_28249_03_020500_20230329T043025.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220630T113401_20220630T131531_24418_03_020400_20230131T100816.nc,OFFL,OFFL,RPRO,360,False
emi20230626t101232p07010-C,31.78212520833334,6.214864781177823,2023-06-26T10:12:32+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230625T122730_20230625T140900_29526_03_020500_20230627T044718.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230327T120814_20230327T134944_28249_03_020500_20230329T043025.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220630T113401_20220630T131531_24418_03_020400_20230131T100816.nc,OFFL,OFFL,RPRO,360,False
emi20230626t101232p07010-D,31.694532740975333,5.807846204614463,2023-06-26T10:12:32+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230626T120826_20230626T134956_29540_03_020500_20230628T042345.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230327T120814_20230327T134944_28249_03_020500_20230329T043025.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220630T113401_20220630T131531_24418_03_020400_20230131T100816.nc,OFFL,OFFL,RPRO,360,False
emi20230626t101232p07010-E,31.670042938081423,5.809518134026888,2023-06-26T10:12:32+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230626T120826_20230626T134956_29540_03_020500_20230628T042345.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230327T120814_20230327T134944_28249_03_020500_20230329T043025.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220630T113401_20220630T131531_24418_03_020400_20230131T100816.nc,OFFL,OFFL,RPRO,360,False
emi20230627t030822p02006-A,44.04049422496297,87.86519123482759,2023-06-27T03:08:22+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230627T064453_20230627T082623_29551_03_020500_20230628T224734.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230328T064450_20230328T082620_28260_03_020500_20230329T225146.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220701T061029_20220701T075159_24429_03_020400_20230131T105628.nc,OFFL,OFFL,RPRO,360,False
emi20230627t044231p03012-A,41.09738930891683,69.48350160195133,2023-06-27T04:42:31+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230627T064453_20230627T082623_29551_03_020500_20230628T224734.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230328T082620_20230328T100751_28261_03_020500_20230330T002224.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220701T075159_20220701T093329_24430_03_020400_20230131T105630.nc,OFFL,OFFL,RPRO,360,False
emi20230627t075201p05006-A,31.926407319439008,36.1936903396365,2023-06-27T07:52:01+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230627T100753_20230627T114923_29553_03_020500_20230629T022603.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230328T100751_20230328T114921_28262_03_020500_20230330T023328.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220701T093329_20220701T111459_24431_03_020400_20230131T110431.nc,OFFL,OFFL,RPRO,360,False
emi20230627t170859p11025-A,31.42937647910752,-104.719634988228,2023-06-27T17:08:59+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230627T183521_20230627T201651_29558_03_020500_20230629T104152.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230328T183523_20230328T201654_28267_03_020500_20230330T105003.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220701T194228_20220701T212358_24437_03_020400_20230131T110439.nc,OFFL,OFFL,RPRO,360,False
emi20230627t171011p11031-A,27.81898059239235,-101.18178042837437,2023-06-27T17:10:11+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230627T183521_20230627T201651_29558_03_020500_20230629T104152.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230328T183523_20230328T201654_28267_03_020500_20230330T105003.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220701T194228_20220701T212358_24437_03_020400_20230131T110439.nc,OFFL,OFFL,RPRO,360,False
emi20230628t052939p04011-A,36.24015661092888,59.991767846683445,2023-06-28T05:29:39+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230627T082623_20230627T100753_29552_03_020500_20230629T002250.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230329T080728_20230329T094858_28275_03_020500_20230331T000546.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220702T073256_20220702T091426_24444_03_020400_20230131T110449.nc,OFFL,OFFL,RPRO,360,False
emi20230629t044014p03003-A,40.0494697084296,61.04530207468199,2023-06-29T04:40:14+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230628T080719_20230628T094849_29566_03_020500_20230630T000502.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230330T074835_20230330T093006_28289_03_020500_20230331T234709.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220703T085523_20220703T103653_24459_03_020400_20230131T110511.nc,OFFL,OFFL,RPRO,360,False
emi20230629t044101p03007-A,37.91630755829708,63.2482315273698,2023-06-29T04:41:01+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230629T074815_20230629T092945_29580_03_020500_20230630T234304.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230330T074835_20230330T093006_28289_03_020500_20230331T234709.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220703T085523_20220703T103653_24459_03_020400_20230131T110511.nc,OFFL,OFFL,RPRO,360,False
emi20230629t044101p03007-B,37.95565800404589,63.50873939000414,2023-06-29T04:41:01+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230629T074815_20230629T092945_29580_03_020500_20230630T234304.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230330T074835_20230330T093006_28289_03_020500_20230331T234709.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220703T085523_20220703T103653_24459_03_020400_20230131T110511.nc,OFFL,OFFL,RPRO,360,False
emi20230629t044101p03007-C,37.903739937254585,63.24212624516756,2023-06-29T04:41:01+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230629T074815_20230629T092945_29580_03_020500_20230630T234304.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230330T074835_20230330T093006_28289_03_020500_20230331T234709.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220703T085523_20220703T103653_24459_03_020400_20230131T110511.nc,OFFL,OFFL,RPRO,360,False
emi20230629t061416p04004-A,36.94882916235443,42.12876815370956,2023-06-29T06:14:16+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230629T092945_20230629T111115_29581_03_020500_20230701T014259.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230330T093006_20230330T111136_28290_03_020500_20230401T015110.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220703T085523_20220703T103653_24459_03_020400_20230131T110511.nc,OFFL,OFFL,RPRO,360,False
