plume_id,plume_time,lat,lon,s5p_minus360_path,s5p_minus90_path,S5p_path,proc_0,proc_90,proc_360,nearest_iy,nearest_ix,pos_centers,ch4_var
tan20250811t040535c13s4001-V,2025-08-11T04:05:35+00,36.31384919956854,112.93514160671276,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240815T051713_20240815T065843_35438_03_020600_20240817T003727.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250512T041641_20250512T055811_39268_03_020800_20250513T202918.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250811T041107_20250811T055237_40559_03_020800_20250812T201725.nc,OFFL,OFFL,OFFL,2476,37,"2476,37;2475,37;2476,36;2476,38;2477,37;2475,36;2475,38;2477,36",methane_mixing_ratio_bias_corrected
tan20250811t151511c46s4001-A,2025-08-11T15:15:11+00,-26.83159068756593,-64.87049414238123,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240815T170739_20240815T184909_35445_03_020600_20240817T092354.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250512T174844_20250512T193014_39276_03_020800_20250514T101000.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250811T174304_20250811T192433_40567_03_020800_20250813T100720.nc,OFFL,OFFL,OFFL,1149,143,"1149,143;1148,143;1149,142;1149,144;1150,143;1148,142;1148,144;1150,142",methane_mixing_ratio_bias_corrected
tan20250811t230454c03s4001-A,2025-08-11T23:04:54+00,-37.36887091035319,175.05855153127385,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240816T013507_20240816T031636_35450_03_020600_20240817T172155.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250513T021615_20250513T035745_39281_03_020800_20250514T182749.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250811T022938_20250811T041107_40558_03_020800_20250812T182734.nc,OFFL,OFFL,OFFL,902,200,"902,200;901,200;902,199;902,201;903,200;901,199;901,201;903,199",methane_mixing_ratio_bias_corrected
tan20250812t080453c58s4001-C,2025-08-12T08:04:53+00,39.44769163800524,53.59170461991249,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240816T082104_20240816T100234_35454_03_020600_20240818T001754.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250513T090216_20250513T104347_39285_03_020800_20250515T073628.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250812T085630_20250812T103759_40576_03_020800_20250814T011618.nc,OFFL,OFFL,OFFL,2495,169,"2495,169;2494,169;2495,168;2495,170;2496,169;2494,168;2494,170;2496,168",methane_mixing_ratio_bias_corrected
tan20250812t080453c58s4001-D,2025-08-12T08:04:53+00,39.44925934535391,53.58380232938848,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240816T082104_20240816T100234_35454_03_020600_20240818T001754.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250513T090216_20250513T104347_39285_03_020800_20250515T073628.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250812T085630_20250812T103759_40576_03_020800_20250814T011618.nc,OFFL,OFFL,OFFL,2495,169,"2495,169;2494,169;2495,168;2495,170;2496,169;2494,168;2494,170;2496,168",methane_mixing_ratio_bias_corrected
tan20250812t080453c58s4001-E,2025-08-12T08:04:53+00,39.445717152073314,53.60182979807482,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240816T082104_20240816T100234_35454_03_020600_20240818T001754.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250513T090216_20250513T104347_39285_03_020800_20250515T073628.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250812T085630_20250812T103759_40576_03_020800_20250814T011618.nc,OFFL,OFFL,OFFL,2495,169,"2495,169;2494,169;2495,168;2495,170;2496,169;2494,168;2494,170;2496,168",methane_mixing_ratio_bias_corrected
tan20250812t080453c58s4001-F,2025-08-12T08:04:53+00,39.5105260511435,53.42009827958682,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240816T082104_20240816T100234_35454_03_020600_20240818T001754.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250513T090216_20250513T104347_39285_03_020800_20250515T073628.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250812T085630_20250812T103759_40576_03_020800_20250814T011618.nc,OFFL,OFFL,OFFL,2497,168,"2497,168;2496,168;2497,167;2497,169;2498,168;2496,167;2496,169;2498,167",methane_mixing_ratio_bias_corrected
tan20250812t080453c58s4001-G,2025-08-12T08:04:53+00,39.507909933380944,53.40201571480122,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240816T082104_20240816T100234_35454_03_020600_20240818T001754.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250513T090216_20250513T104347_39285_03_020800_20250515T073628.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250812T085630_20250812T103759_40576_03_020800_20250814T011618.nc,OFFL,OFFL,OFFL,2497,168,"2497,168;2496,168;2497,167;2497,169;2498,168;2496,167;2496,169;2498,167",methane_mixing_ratio_bias_corrected
tan20250812t080453c58s4001-H,2025-08-12T08:04:53+00,39.52922573795272,53.40772405853005,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240816T082104_20240816T100234_35454_03_020600_20240818T001754.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250513T090216_20250513T104347_39285_03_020800_20250515T073628.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250812T085630_20250812T103759_40576_03_020800_20250814T011618.nc,OFFL,OFFL,OFFL,2497,168,"2497,168;2496,168;2497,167;2497,169;2498,168;2496,167;2496,169;2498,167",methane_mixing_ratio_bias_corrected
tan20250812t080709c58s4001-C,2025-08-12T08:07:09+00,31.0398884860616,49.39688190881213,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240816T082104_20240816T100234_35454_03_020600_20240818T001754.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250513T090216_20250513T104347_39285_03_020800_20250515T073628.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250812T085630_20250812T103759_40576_03_020800_20250814T011618.nc,OFFL,OFFL,OFFL,2341,98,"2341,98;2340,98;2341,97;2341,99;2342,98;2340,97;2340,99;2342,97",methane_mixing_ratio_bias_corrected
tan20250812t080709c58s4001-E,2025-08-12T08:07:09+00,31.07694656137221,49.36184610347647,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240816T082104_20240816T100234_35454_03_020600_20240818T001754.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250513T090216_20250513T104347_39285_03_020800_20250515T073628.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250812T085630_20250812T103759_40576_03_020800_20250814T011618.nc,OFFL,OFFL,OFFL,2342,98,"2342,98;2341,98;2342,97;2342,99;2343,98;2341,97;2341,99;2343,97",methane_mixing_ratio_bias_corrected
tan20250812t080709c58s4001-F,2025-08-12T08:07:09+00,31.04201238014292,49.40226772303603,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240816T082104_20240816T100234_35454_03_020600_20240818T001754.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250513T090216_20250513T104347_39285_03_020800_20250515T073628.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250812T085630_20250812T103759_40576_03_020800_20250814T011618.nc,OFFL,OFFL,OFFL,2341,98,"2341,98;2340,98;2341,97;2341,99;2342,98;2340,97;2340,99;2342,97",methane_mixing_ratio_bias_corrected
tan20250813t072457c58s4001-A,2025-08-13T07:24:57+00,40.247006232880295,61.30316375257286,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240817T080156_20240817T094326_35468_03_020600_20240818T235603.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250514T084320_20250514T102451_39299_03_020800_20250516T004730.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250813T083724_20250813T101853_40590_03_020800_20250815T005351.nc,OFFL,OFFL,OFFL,2516,190,"2516,190;2515,190;2516,189;2516,191;2517,190;2515,189;2515,191;2517,189",methane_mixing_ratio_bias_corrected
tan20250813t195135c46s4001-A,2025-08-13T19:51:35+00,38.52328492906267,-121.18865877428986,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240817T195222_20240817T213352_35475_03_020600_20240819T114836.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250514T203352_20250514T221522_39306_03_020800_20250516T125514.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250813T202750_20250813T220920_40597_03_020800_20250815T123544.nc,OFFL,OFFL,OFFL,2488,150,"2488,150;2487,150;2488,149;2488,151;2489,150;2487,149;2487,151;2489,149",methane_mixing_ratio_bias_corrected
tan20250813t195135c46s4001-B,2025-08-13T19:51:35+00,38.52041080158267,-121.18678053850223,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240817T195222_20240817T213352_35475_03_020600_20240819T114836.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250514T203352_20250514T221522_39306_03_020800_20250516T125514.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250813T202750_20250813T220920_40597_03_020800_20250815T123544.nc,OFFL,OFFL,OFFL,2488,150,"2488,150;2487,150;2488,149;2488,151;2489,150;2487,149;2487,151;2489,149",methane_mixing_ratio_bias_corrected
tan20250813t195135c46s4001-C,2025-08-13T19:51:35+00,38.51538637263812,-121.1923643986676,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240817T195222_20240817T213352_35475_03_020600_20240819T114836.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250514T203352_20250514T221522_39306_03_020800_20250516T125514.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250813T202750_20250813T220920_40597_03_020800_20250815T123544.nc,OFFL,OFFL,OFFL,2488,150,"2488,150;2487,150;2488,149;2488,151;2489,150;2487,149;2487,151;2489,149",methane_mixing_ratio_bias_corrected
tan20250815t073830c81s4001-A,2025-08-15T07:38:30+00,40.00948873979812,60.93933850648662,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240820T070432_20240820T084601_35510_03_020600_20240821T231134.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250516T080528_20250516T094658_39327_03_020800_20250518T002203.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250815T075911_20250815T094040_40618_03_020800_20250817T000703.nc,OFFL,OFFL,OFFL,2541,99,"2541,99;2540,99;2541,98;2541,100;2542,99;2540,98;2540,100;2542,98",methane_mixing_ratio_bias_corrected
tan20250815t073830c81s4001-B,2025-08-15T07:38:30+00,40.05210706198719,60.99736360304726,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240820T070432_20240820T084601_35510_03_020600_20240821T231134.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250516T080528_20250516T094658_39327_03_020800_20250518T002203.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250815T075911_20250815T094040_40618_03_020800_20250817T000703.nc,OFFL,OFFL,OFFL,2542,100,"2542,100;2541,100;2542,99;2542,101;2543,100;2541,99;2541,101;2543,99",methane_mixing_ratio_bias_corrected
tan20250815t140759c76s4001-A,2025-08-15T14:07:59+00,-23.34482068548114,-46.77631817304268,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240819T155107_20240819T173236_35501_03_020600_20240821T074601.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250516T163259_20250516T181429_39332_03_020800_20250518T085856.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250815T162638_20250815T180808_40623_03_020800_20250817T084520.nc,OFFL,OFFL,OFFL,1245,144,"1245,144;1244,144;1245,143;1245,145;1246,144;1244,143;1244,145;1246,143",methane_mixing_ratio_bias_corrected
tan20250815t140759c76s4001-B,2025-08-15T14:07:59+00,-23.34568960844807,-46.77266776775102,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240819T155107_20240819T173236_35501_03_020600_20240821T074601.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250516T163259_20250516T181429_39332_03_020800_20250518T085856.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250815T162638_20250815T180808_40623_03_020800_20250817T084520.nc,OFFL,OFFL,OFFL,1245,144,"1245,144;1244,144;1245,143;1245,145;1246,144;1244,143;1244,145;1246,143",methane_mixing_ratio_bias_corrected
tan20250815t140759c76s4001-C,2025-08-15T14:07:59+00,-23.34236108149932,-46.77062110211915,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240819T155107_20240819T173236_35501_03_020600_20240821T074601.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250516T163259_20250516T181429_39332_03_020800_20250518T085856.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250815T162638_20250815T180808_40623_03_020800_20250817T084520.nc,OFFL,OFFL,OFFL,1245,144,"1245,144;1244,144;1245,143;1245,145;1246,144;1244,143;1244,145;1246,143",methane_mixing_ratio_bias_corrected
tan20250815t140759c76s4001-F,2025-08-15T14:07:59+00,-23.34727057979425,-46.77703074710013,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240819T155107_20240819T173236_35501_03_020600_20240821T074601.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250516T163259_20250516T181429_39332_03_020800_20250518T085856.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250815T162638_20250815T180808_40623_03_020800_20250817T084520.nc,OFFL,OFFL,OFFL,1245,144,"1245,144;1244,144;1245,143;1245,145;1246,144;1244,143;1244,145;1246,143",methane_mixing_ratio_bias_corrected
tan20250816t035346c10s4001-C,2025-08-16T03:53:46+00,32.69953748692822,116.59534732621864,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240820T034133_20240820T052302_35508_03_020600_20240821T193942.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250517T042331_20250517T060501_39339_03_020800_20250518T203606.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250816T041705_20250816T055835_40630_03_020800_20250817T202913.nc,OFFL,OFFL,OFFL,2408,73,"2408,73;2407,73;2408,72;2408,74;2409,73;2407,72;2407,74;2409,72",methane_mixing_ratio_bias_corrected
tan20250816t035346c10s4001-D,2025-08-16T03:53:46+00,32.77189270540515,116.5769475659976,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240820T034133_20240820T052302_35508_03_020600_20240821T193942.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250517T042331_20250517T060501_39339_03_020800_20250518T203606.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250816T041705_20250816T055835_40630_03_020800_20250817T202913.nc,OFFL,OFFL,OFFL,2409,73,"2409,73;2408,73;2409,72;2409,74;2410,73;2408,72;2408,74;2410,72",methane_mixing_ratio_bias_corrected
tan20250816t035346c10s4001-H,2025-08-16T03:53:46+00,32.81371255611448,116.5730512460014,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240820T034133_20240820T052302_35508_03_020600_20240821T193942.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250517T042331_20250517T060501_39339_03_020800_20250518T203606.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250816T041705_20250816T055835_40630_03_020800_20250817T202913.nc,OFFL,OFFL,OFFL,2410,73,"2410,73;2409,73;2410,72;2410,74;2411,73;2409,72;2409,74;2411,72",methane_mixing_ratio_bias_corrected
tan20250816t035346c10s4001-I,2025-08-16T03:53:46+00,32.82367223250324,116.53805732895069,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240820T034133_20240820T052302_35508_03_020600_20240821T193942.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250517T042331_20250517T060501_39339_03_020800_20250518T203606.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250816T041705_20250816T055835_40630_03_020800_20250817T202913.nc,OFFL,OFFL,OFFL,2410,73,"2410,73;2409,73;2410,72;2410,74;2411,73;2409,72;2409,74;2411,72",methane_mixing_ratio_bias_corrected
tan20250816t035346c10s4001-J,2025-08-16T03:53:46+00,32.82239031776861,116.5430312813977,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240820T034133_20240820T052302_35508_03_020600_20240821T193942.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250517T042331_20250517T060501_39339_03_020800_20250518T203606.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250816T041705_20250816T055835_40630_03_020800_20250817T202913.nc,OFFL,OFFL,OFFL,2410,73,"2410,73;2409,73;2410,72;2410,74;2411,73;2409,72;2409,74;2411,72",methane_mixing_ratio_bias_corrected
tan20250816t035346c10s4001-K,2025-08-16T03:53:46+00,32.91330828698203,116.70971111419664,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240820T034133_20240820T052302_35508_03_020600_20240821T193942.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250517T042331_20250517T060501_39339_03_020800_20250518T203606.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250816T041705_20250816T055835_40630_03_020800_20250817T202913.nc,OFFL,OFFL,OFFL,2411,75,"2411,75;2410,75;2411,74;2411,76;2412,75;2410,74;2410,76;2412,74",methane_mixing_ratio_bias_corrected
tan20250816t035346c10s4001-P,2025-08-16T03:53:46+00,32.81654323461699,116.5736373885091,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240820T034133_20240820T052302_35508_03_020600_20240821T193942.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250517T042331_20250517T060501_39339_03_020800_20250518T203606.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250816T041705_20250816T055835_40630_03_020800_20250817T202913.nc,OFFL,OFFL,OFFL,2410,73,"2410,73;2409,73;2410,72;2410,74;2411,73;2409,72;2409,74;2411,72",methane_mixing_ratio_bias_corrected
